"kingdom","phylum","class","order","family","genus","species","AphiaID","env","input"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Cyprinus","Cyprinus carpio",154582,"Freshwater-Brackish","Cyprinus carpio"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Erimystax","Erimystax x-punctatus",1014014,"Freshwater","Erimystax x-punctatus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Exoglossum","Exoglossum maxillingua",1026585,"Freshwater","Exoglossum maxillingua"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Hybognathus","Hybognathus argyritis",1021388,"Freshwater","Hybognathus argyritis"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Hybognathus","Hybognathus hankinsoni",592843,"Freshwater","Hybognathus hankinsoni"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Hybognathus","Hybognathus placitus",1015723,"Freshwater-Brackish","Hybognathus placitus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Hybognathus","Hybognathus regius",1020606,"Freshwater","Hybognathus regius"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Luxilus","Luxilus chrysocephalus",1016147,"Freshwater","Luxilus chrysocephalus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Luxilus","Luxilus cornutus",862600,"Freshwater","Luxilus cornutus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Lythrurus","Lythrurus umbratilis",1020188,"Freshwater","Lythrurus umbratilis"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Macrhybopsis","Macrhybopsis storeriana",1022042,"Freshwater","Macrhybopsis storeriana"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Margariscus","Margariscus nachtriebi",1019286,"Freshwater","Margariscus nachtriebi"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Mylocheilus","Mylocheilus caurinus",281605,"Freshwater-Brackish","Mylocheilus caurinus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Nocomis","Nocomis biguttatus",1021410,"Freshwater","Nocomis biguttatus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Nocomis","Nocomis micropogon",1020930,"Freshwater","Nocomis micropogon"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Notemigonus","Notemigonus crysoleucas",159989,"Freshwater-Brackish","Notemigonus crysoleucas"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Notropis","Notropis anogenus",1019835,"Freshwater","Notropis anogenus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Notropis","Notropis atherinoides",567536,"Freshwater","Notropis atherinoides"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Notropis","Notropis bifrenatus",888531,"Freshwater","Notropis bifrenatus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Notropis","Notropis blennius",1419433,"Freshwater","Notropis blennius"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Notropis","Notropis buchanani",1019264,"Freshwater","Notropis buchanani"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Notropis","Notropis dorsalis",1017717,"Freshwater","Notropis dorsalis"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Notropis","Notropis heterodon",1420801,"Freshwater","Notropis heterodon"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Notropis","Notropis heterolepis",1017934,"Freshwater","Notropis heterolepis"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Notropis","Notropis hudsonius",567537,"Freshwater-Brackish","Notropis hudsonius"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Notropis","Notropis percobromus",1421828,"Freshwater","Notropis percobromus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Notropis","Notropis photogenis",1020956,"Freshwater","Notropis photogenis"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Notropis","Notropis rubellus",1020944,"Freshwater","Notropis rubellus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Notropis","Notropis stramineus",1020955,"Freshwater","Notropis stramineus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Notropis","Notropis texanus",1019547,"Freshwater","Notropis texanus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Notropis","Notropis volucellus",1026690,"Freshwater","Notropis volucellus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Opsopoeodus","Opsopoeodus emiliae",1019546,"Freshwater","Opsopoeodus emiliae"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Chrosomus","Chrosomus eos",567541,"Freshwater","Phoxinus eos"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Chrosomus","Chrosomus neogaeus",1020838,"Freshwater","Phoxinus neogaeus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Pimephales","Pimephales notatus",881380,"Freshwater","Pimephales notatus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Pimephales","Pimephales promelas",567543,"Freshwater","Pimephales promelas"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Platygobio","Platygobio gracilis",567544,"Freshwater","Platygobio gracilis"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Ptychocheilus","Ptychocheilus oregonensis",592844,"Freshwater","Ptychocheilus oregonensis"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Rhinichthys","Rhinichthys atratulus",159985,"Freshwater","Rhinichthys atratulus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Rhinichthys","Rhinichthys cataractae",567547,"Freshwater","Rhinichthys cataractae"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Rhinichthys","Rhinichthys falcatus",592845,"Freshwater","Rhinichthys falcatus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Rhinichthys","Rhinichthys obtusus",593229,"Freshwater","Rhinichthys obtusus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Rhinichthys","Rhinichthys osculus",592846,"Freshwater","Rhinichthys osculus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Rhinichthys","Rhinichthys umatilla",592849,"Freshwater","Rhinichthys umatilla"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Rhodeus","Rhodeus sericeus",154613,"Freshwater","Rhodeus sericeus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Richardsonius","Richardsonius balteatus",592850,"Freshwater","Richardsonius balteatus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Scardinius","Scardinius erythrophthalmus",154165,"Freshwater-Brackish","Scardinius erythrophthalmus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Semotilus","Semotilus atromaculatus",590495,"Freshwater","Semotilus atromaculatus"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Semotilus","Semotilus corporalis",1026490,"Freshwater","Semotilus corporalis"
"Animalia","Chordata","Teleostei","Cypriniformes","Cyprinidae","Tinca","Tinca tinca",154343,"Freshwater-Brackish","Tinca tinca"
"Animalia","Chordata","Teleostei","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon furcatus",159261,"Marine","Cheilopogon furcatus"
"Animalia","Chordata","Teleostei","Beloniformes","Exocoetidae","Cheilopogon","Cheilopogon melanurus",272157,"Marine","Cheilopogon melanurus"
"Animalia","Chordata","Teleostei","Beloniformes","Exocoetidae","Hirundichthys","Hirundichthys affinis",159265,"Marine","Hirundichthys affinis"
"Animalia","Chordata","Teleostei","Beloniformes","Exocoetidae","Hirundichthys","Hirundichthys rondeletii",126386,"Marine","Hirundichthys rondeletii"
"Animalia","Chordata","Teleostei","Cyprinodontiformes","Fundulidae","Fundulus","Fundulus diaphanus",159296,"Freshwater-Brackish","Fundulus diaphanus"
"Animalia","Chordata","Teleostei","Cyprinodontiformes","Fundulidae","Fundulus","Fundulus heteroclitus",159306,"Marine-Freshwater-Brackish","Fundulus heteroclitus"
"Animalia","Chordata","Teleostei","Cyprinodontiformes","Fundulidae","Fundulus","Fundulus majalis",159308,"Marine-Brackish","Fundulus majalis"
"Animalia","Chordata","Teleostei","Cyprinodontiformes","Fundulidae","Fundulus","Fundulus notatus",1020951,"Freshwater","Fundulus notatus"
"Animalia","Chordata","Teleostei","Beloniformes","Hemiramphidae","Hemiramphus","Hemiramphus brasiliensis",159279,"Marine","Hemiramphus brasiliensis"
"Animalia","Chordata","Teleostei","Beloniformes","Hemiramphidae","Hyporhamphus","Hyporhamphus meeki",159280,"Marine-Freshwater-Brackish","Hyporhamphus meeki"
"Animalia","Chordata","Teleostei","Cyprinodontiformes","Poeciliidae","Gambusia","Gambusia affinis",159325,"Freshwater-Brackish","Gambusia affinis"
"Animalia","Chordata","Teleostei","Cyprinodontiformes","Poeciliidae","Poecilia","Poecilia latipinna",275348,"Marine-Freshwater-Brackish","Poecilia latipinna"
"Animalia","Chordata","Teleostei","Cyprinodontiformes","Poeciliidae","Poecilia","Poecilia reticulata",154400,"Freshwater-Brackish","Poecilia reticulata"
"Animalia","Chordata","Teleostei","Cyprinodontiformes","Poeciliidae","Xiphophorus","Xiphophorus hellerii",283197,"Freshwater-Brackish","Xiphophorus hellerii"
"Animalia","Chordata","Teleostei","Beloniformes","Scomberesocidae","Cololabis","Cololabis saira",280366,"Marine","Cololabis saira"
"Animalia","Chordata","Teleostei","Beloniformes","Scomberesocidae","Scomberesox","Scomberesox saurus",126392,"Marine","Scomberesox saurus"
"Animalia","Chordata","Teleostei","Elopiformes","Elopidae","Elops","Elops saurus",157875,"Marine-Brackish","Elops saurus"
"Animalia","Chordata","Teleostei","Elopiformes","Megalopidae","Megalops","Megalops atlanticus",126430,"Marine-Freshwater-Brackish","Megalops atlanticus"
"Animalia","Chordata","Teleostei","Esociformes","Esocidae","Esox","Esox americanus",1021987,"Freshwater-Brackish","Esox americanus americanus"
"Animalia","Chordata","Teleostei","Esociformes","Esocidae","Esox","Esox americanus",1021987,"Freshwater-Brackish","Esox americanus vermiculatus"
"Animalia","Chordata","Teleostei","Esociformes","Esocidae","Esox","Esox lucius",154210,"Freshwater-Brackish","Esox lucius"
"Animalia","Chordata","Teleostei","Esociformes","Esocidae","Esox","Esox masquinongy",1021830,"Freshwater","Esox masquinongy"
"Animalia","Chordata","Teleostei","Esociformes","Esocidae","Esox","Esox niger",888530,"Freshwater","Esox niger"
"Animalia","Chordata","Teleostei","Esociformes","Umbridae","Dallia","Dallia pectoralis",1020019,"Freshwater","Dallia pectoralis"
"Animalia","Chordata","Teleostei","Esociformes","Umbridae","Umbra","Umbra limi",1022375,"Freshwater","Umbra limi"
"Animalia","Chordata","Teleostei","Gadiformes","Bregmacerotidae","Bregmaceros","Bregmaceros atlanticus",126431,"Marine","Bregmaceros atlanticus"
"Animalia","Chordata","Teleostei","Gadiformes","Bregmacerotidae","Bregmaceros","Bregmaceros mcclellandi",217740,"Marine-Brackish","Bregmaceros mcclellandi"
"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Arctogadus","Arctogadus glacialis",126432,"Marine","Arctogadus borisovi"
"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Arctogadus","Arctogadus glacialis",126432,"Marine","Arctogadus glacialis"
"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Boreogadus","Boreogadus saida",126433,"Marine-Brackish","Boreogadus saida"
"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Eleginus","Eleginus gracilis",254537,"Marine-Freshwater-Brackish","Eleginus gracilis"
"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Gadus","Gadus chalcogrammus",300735,"Marine-Brackish","Gadus chalcogrammus"
"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Gadus","Gadus macrocephalus",254538,"Marine-Brackish","Gadus macrocephalus"
"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Gadus","Gadus morhua",126436,"Marine-Brackish","Gadus morhua"
"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Gadus","Gadus macrocephalus",254538,"Marine-Brackish","Gadus ogac"
"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus",126437,"Marine","Melanogrammus aeglefinus"
"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Merlangius","Merlangius merlangus",126438,"Marine-Brackish","Merlangius merlangus"
"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Microgadus","Microgadus proximus",275873,"Marine-Brackish","Microgadus proximus"
"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Microgadus","Microgadus tomcod",158928,"Marine-Freshwater-Brackish","Microgadus tomcod"
"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Micromesistius","Micromesistius poutassou",126439,"Marine","Micromesistius poutassou"
"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Pollachius","Pollachius pollachius",126440,"Marine","Pollachius pollachius"
"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Pollachius","Pollachius virens",126441,"Marine","Pollachius virens"
"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Gadus","Gadus chalcogrammus",300735,"Marine-Brackish","Theragra chalcogramma"
"Animalia","Chordata","Teleostei","Gadiformes","Gadidae","Trisopterus","Trisopterus esmarkii",126444,"Marine","Trisopterus esmarkii"
"Animalia","Chordata","Teleostei","Gadiformes","Lotidae","Brosme","Brosme brosme",126447,"Marine","Brosme brosme"
"Animalia","Chordata","Teleostei","Ophidiiformes","Ophidiidae","Brotula","Brotula barbata",159067,"Marine","Brotula barbata"
"Animalia","Chordata","Teleostei","Gadiformes","Lotidae","Enchelyopus","Enchelyopus cimbrius",126450,"Marine","Enchelyopus cimbrius"
"Animalia","Chordata","Teleostei","Gadiformes","Lotidae","Gaidropsarus","Gaidropsarus argentatus",126451,"Marine","Gaidropsarus argentatus"
"Animalia","Chordata","Teleostei","Gadiformes","Lotidae","Gaidropsarus","Gaidropsarus ensis",126453,"Marine","Gaidropsarus ensis"
"Animalia","Chordata","Teleostei","Gadiformes","Lotidae","Lota","Lota lota",154388,"Freshwater-Brackish","Lota lota"
"Animalia","Chordata","Teleostei","Gadiformes","Lotidae","Molva","Molva dypterygia",126459,"Marine","Molva dypterygia"
"Animalia","Chordata","Teleostei","Gadiformes","Lotidae","Molva","Molva molva",126461,"Marine","Molva molva"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Albatrossia","Albatrossia pectoralis",236135,"Marine","Albatrossia pectoralis"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Coelorinchus","Coelorinchus caelorhincus",398381,"Marine","Caelorinchus caelorhincus"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Cetonurus","Cetonurus globiceps",126467,"Marine","Cetonurus globiceps"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Coelorinchus","Coelorinchus caelorhincus",398381,"Marine","Coelorinchus caelorhincus"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Coelorinchus","Coelorinchus caelorhincus",398381,"Marine","Coelorinchus carminatus"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Coelorinchus","Coelorinchus occa",280323,"Marine","Coelorinchus occa"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides acrolepis",272313,"Marine","Coryphaenoides acrolepis"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides alateralis",158951,"Marine","Coryphaenoides alateralis"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides armatus",158952,"Marine","Coryphaenoides armatus"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides brevibarbis",158954,"Marine","Coryphaenoides brevibarbis"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides carapinus",158956,"Marine","Coryphaenoides carapinus"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides cinereus",272326,"Marine","Coryphaenoides cinereus"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides filifer",272331,"Marine","Coryphaenoides filifer"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides guentheri",158958,"Marine","Coryphaenoides guentheri"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides leptolepis",158959,"Marine","Coryphaenoides leptolepis"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides liocephalus",272334,"Marine","Coryphaenoides liocephalus"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides mediterraneus",183099,"Marine","Coryphaenoides mediterraneus"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides rupestris",158960,"Marine","Coryphaenoides rupestris"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides yaquinae",272358,"Marine","Coryphaenoides yaquinae"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Gadomus","Gadomus arcuatus",126469,"Marine","Gadomus arcuatus"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Gadomus","Gadomus longifilis",126471,"Marine","Gadomus longifilis"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Macrourus","Macrourus berglax",126472,"Marine","Macrourus berglax"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Malacocephalus","Malacocephalus occidentalis",158741,"Marine","Malacocephalus occidentalis"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Nezumia","Nezumia aequalis",126473,"Marine","Nezumia aequalis"
"Animalia","Chordata","Teleostei","Gadiformes","Macrouridae","Nezumia","Nezumia bairdii",183289,"Marine","Nezumia bairdii"
