"AphiaID","ScientificName","Authority","DrID","Locality","Latitude","Longitude","Source","MinDepth","MaxDepth","UnacceptReason","UnacceptSource","Kingdom","Phylum","Class","Order","Family","Genus","Subgenus","Species","Subspecies"
"159246","Ablennes hians","(Valenciennes, 1846)","1435167","Syrian part of the Mediterranean Sea - Eastern Basin","","","Alshawy, F.; Ibrahim, A.; Hussein, C.; Lahlah, M. (2019). First record of the flat needlefish Ablennes hians (Valenciennes, 1846) from Syrian marine waters (eastern Mediterranean). <em>Marine Biodiversity Records.</em> 12(1).","","","","","Animalia","Chordata","Teleostei","Beloniformes","Belonidae","Ablennes","","hians",""
"102788","Abludomelita obtusata","(Montagu, 1813)","401046","Arcachon Bay","","","Bachelet, G.; Dauvin, J.-C.; Sorbe, J. C. (2003). An updated checklist of marine and brackish water Amphipoda (Crustacea: Peracarida) of the southern Bay of Biscay (NE Atlantic). <em>Cah. Biol. Mar.</em> 44(2): 121-151.","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","407232","Anna Frisopolder","","","Faasse, M.; Van Moorsel, G. (2000). Nieuwe en minder bekende vlokreeftjes van sublitorale harde bodems in het Deltagebied (Crustacea: Amphipoda: Gammaridea) [New and lesser-known amphipods of hard substrates in the Delta area of the Netherlands (Crustacea: Amphipoda: Gammaridea)]. <i>Ned. Faunist. Meded. 11</i>: 19-44","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","406919","Westerschelde","","","Faasse, M.; Stikvoort, E. (2002). Mariene en estuariene vlokreeftjes van zachte bodems in het Deltagebied (Crustacea: Gammaridea) [Marine and estuarine amphipods of soft substrates in the Delta area of the Netherlands (Crustacea: Gammaridea)]. <i>Ned. Faunist. Meded. 17</i>: 57--86","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","406905","Westerschelde","","","Faasse, M.; Van Moorsel, G. (2000). Nieuwe en minder bekende vlokreeftjes van sublitorale harde bodems in het Deltagebied (Crustacea: Amphipoda: Gammaridea) [New and lesser-known amphipods of hard substrates in the Delta area of the Netherlands (Crustacea: Amphipoda: Gammaridea)]. <i>Ned. Faunist. Meded. 11</i>: 19-44","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","407961","Breezand","","","Faasse, M.; Van Moorsel, G. (2000). Nieuwe en minder bekende vlokreeftjes van sublitorale harde bodems in het Deltagebied (Crustacea: Amphipoda: Gammaridea) [New and lesser-known amphipods of hard substrates in the Delta area of the Netherlands (Crustacea: Amphipoda: Gammaridea)]. <i>Ned. Faunist. Meded. 11</i>: 19-44","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","408367","British Isles","","","Hayward, P.J. & J.S. Ryland (Eds.). (1990). The marine fauna of the British Isles and North-West Europe: 1. Introduction and protozoans to arthropods. <em>Clarendon Press: Oxford, UK.</em> 627 pp.","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","414542","Oostkapelle","","","Faasse, M.; Van Moorsel, G. (2000). Nieuwe en minder bekende vlokreeftjes van sublitorale harde bodems in het Deltagebied (Crustacea: Amphipoda: Gammaridea) [New and lesser-known amphipods of hard substrates in the Delta area of the Netherlands (Crustacea: Amphipoda: Gammaridea)]. <i>Ned. Faunist. Meded. 11</i>: 19-44","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","414508","Oosterschelde","","","Faasse, M.; Stikvoort, E. (2002). Mariene en estuariene vlokreeftjes van zachte bodems in het Deltagebied (Crustacea: Gammaridea) [Marine and estuarine amphipods of soft substrates in the Delta area of the Netherlands (Crustacea: Gammaridea)]. <i>Ned. Faunist. Meded. 17</i>: 57--86","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","565083","Wimereux","","","Muller, Y. (2004). Faune et flore du littoral du Nord, du Pas-de-Calais et de la Belgique: inventaire. [Coastal fauna and flora of the Nord, Pas-de-Calais and Belgium: inventory]. <em>Commission Régionale de Biologie Région Nord Pas-de-Calais: France.</em> 307 pp.","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","416431","Voordelta","","","Faasse, M.; Van Moorsel, G. (2000). Nieuwe en minder bekende vlokreeftjes van sublitorale harde bodems in het Deltagebied (Crustacea: Amphipoda: Gammaridea) [New and lesser-known amphipods of hard substrates in the Delta area of the Netherlands (Crustacea: Amphipoda: Gammaridea)]. <i>Ned. Faunist. Meded. 11</i>: 19-44","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","416451","Voordelta","","","Faasse, M.; Stikvoort, E. (2002). Mariene en estuariene vlokreeftjes van zachte bodems in het Deltagebied (Crustacea: Gammaridea) [Marine and estuarine amphipods of soft substrates in the Delta area of the Netherlands (Crustacea: Gammaridea)]. <i>Ned. Faunist. Meded. 17</i>: 57--86","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","416166","Veerse Meer","","","Faasse, M.; Stikvoort, E. (2002). Mariene en estuariene vlokreeftjes van zachte bodems in het Deltagebied (Crustacea: Gammaridea) [Marine and estuarine amphipods of soft substrates in the Delta area of the Netherlands (Crustacea: Gammaridea)]. <i>Ned. Faunist. Meded. 17</i>: 57--86","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","416607","Walcheren","","","Faasse, M.; Van Moorsel, G. (2000). Nieuwe en minder bekende vlokreeftjes van sublitorale harde bodems in het Deltagebied (Crustacea: Amphipoda: Gammaridea) [New and lesser-known amphipods of hard substrates in the Delta area of the Netherlands (Crustacea: Amphipoda: Gammaridea)]. <i>Ned. Faunist. Meded. 11</i>: 19-44","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","417244","Zoutelande","","","Faasse, M.; Van Moorsel, G. (2000). Nieuwe en minder bekende vlokreeftjes van sublitorale harde bodems in het Deltagebied (Crustacea: Amphipoda: Gammaridea) [New and lesser-known amphipods of hard substrates in the Delta area of the Netherlands (Crustacea: Amphipoda: Gammaridea)]. <i>Ned. Faunist. Meded. 11</i>: 19-44","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","415022","Roompot","","","Faasse, M.; Van Moorsel, G. (2000). Nieuwe en minder bekende vlokreeftjes van sublitorale harde bodems in het Deltagebied (Crustacea: Amphipoda: Gammaridea) [New and lesser-known amphipods of hard substrates in the Delta area of the Netherlands (Crustacea: Amphipoda: Gammaridea)]. <i>Ned. Faunist. Meded. 11</i>: 19-44","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","416455","Vrouwenpolder","","","Faasse, M.; Van Moorsel, G. (2000). Nieuwe en minder bekende vlokreeftjes van sublitorale harde bodems in het Deltagebied (Crustacea: Amphipoda: Gammaridea) [New and lesser-known amphipods of hard substrates in the Delta area of the Netherlands (Crustacea: Amphipoda: Gammaridea)]. <i>Ned. Faunist. Meded. 11</i>: 19-44","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","730260","Azores Exclusive Economic Zone","","","Borges, P.A.V., Costa, A., Cunha, R., Gabriel, R., Gonçalves, V., Martins, A.F., Melo, I., Parente, M., Raposeiro, P., Rodrigues, P., Santos, R.S., Silva, L., Vieira, P. & Vieira, V. (Eds.). (2010). A list of the terrestrial and marine biota from the Azores, 432 pp. Chapter 14: Lista de invertebrados marinhos costeiros. Ed A.C. Costa. <i>in</i> Princípia, Oeiras, pp. 287-324. ","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","748383","Belgian Exclusive Economic Zone","","","Lock, K.; Mees, J.; Vincx, M.; Goethals, P. L. M. (2011). Did global warming and alien invasions affect surf zone hyperbenthic communities on sandy beaches in Belgium?. <em>Hydrobiologia.</em> 664: 173-181, + suppl. mat.","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","639280","Belgian Exclusive Economic Zone","","","ILVO macrobenthos in soft sediments: macrobenthos monitoring in the Belgian Part of the North Sea since 1979. ","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","401048","Marennes-Oléron bay","","","Bachelet, G.; Dauvin, J.-C.; Sorbe, J. C. (2003). An updated checklist of marine and brackish water Amphipoda (Crustacea: Peracarida) of the southern Bay of Biscay (NE Atlantic). <em>Cah. Biol. Mar.</em> 44(2): 121-151.","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","401045","Cordouan (lighthouse)","","","Bachelet, G.; Dauvin, J.-C.; Sorbe, J. C. (2003). An updated checklist of marine and brackish water Amphipoda (Crustacea: Peracarida) of the southern Bay of Biscay (NE Atlantic). <em>Cah. Biol. Mar.</em> 44(2): 121-151.","20","40","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","401044","West-Oléron","","","Bachelet, G.; Dauvin, J.-C.; Sorbe, J. C. (2003). An updated checklist of marine and brackish water Amphipoda (Crustacea: Peracarida) of the southern Bay of Biscay (NE Atlantic). <em>Cah. Biol. Mar.</em> 44(2): 121-151.","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","401047","Atlantic Coast of France","","","Bachelet, G.; Dauvin, J.-C.; Sorbe, J. C. (2003). An updated checklist of marine and brackish water Amphipoda (Crustacea: Peracarida) of the southern Bay of Biscay (NE Atlantic). <em>Cah. Biol. Mar.</em> 44(2): 121-151.","0","20","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","284015","European waters (ERMS scope)","","","Bellan-Santini, D.; Costello, M.J. (2001). Amphipoda. <em>in: Costello, M.J. et al. (Ed.) (2001). European register of marine species: a check-list of the marine species in Europe and a bibliography of guides to their identification.</em> Collection Patrimoines Naturels 50: pp. 295-308.","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"102788","Abludomelita obtusata","(Montagu, 1813)","727067","Irish Exclusive economic Zone","","","Guiry, M.D. & Guiry, G.M. (2011). Species.ie version 1.0. World-wide electronic publication, National University of Ireland, Galway (version of 15 March 201.","","","","","Animalia","Arthropoda","Malacostraca","Amphipoda","Melitidae","Abludomelita","","obtusata",""
"105216","Abothrium gadi","Van Beneden, 1871","285740","European waters (ERMS scope)","","","Bray, R.A. (2001). Cestoda, <B><I>in</I></B>: Costello, M.J. <i>et al.</i> (Ed.) (2001). <i>European register of marine species: a check-list of the marine species in Europe and a bibliography of guides to their identification. Collection Patrimoines Naturels,</i> 50: pp. 146-149","","","","","Animalia","Platyhelminthes","Cestoda","Bothriocephalidea","Triaenophoridae","Abothrium","","gadi",""
"105216","Abothrium gadi","Van Beneden, 1871","323393","North West Atlantic","","","North-West Atlantic Ocean species (NWARMS)","","","","","Animalia","Platyhelminthes","Cestoda","Bothriocephalidea","Triaenophoridae","Abothrium","","gadi",""
"105216","Abothrium gadi","Van Beneden, 1871","405807","Oostende","","","Markowski, S. (1938). Contribution à la connaissance des helminthes des poissons de la côte belge. <i>Bull. Mus. royal d'Hist. Nat. Belg./Med. Kon. Natuurhist. Mus. Belg. 14(43)</i>: 1-10","","","","","Animalia","Platyhelminthes","Cestoda","Bothriocephalidea","Triaenophoridae","Abothrium","","gadi",""
"105216","Abothrium gadi","Van Beneden, 1871","630009","Gulf of Maine","","","North-West Atlantic Ocean species (NWARMS)","","","","","Animalia","Platyhelminthes","Cestoda","Bothriocephalidea","Triaenophoridae","Abothrium","","gadi",""
"156730","Abra lioica","(Dall, 1881)","682161","Mexico","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Mollusca","Bivalvia","Cardiida","Semelidae","Abra","","lioica",""
"156730","Abra lioica","(Dall, 1881)","699530","Cuban Exclusive Economic Zone","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Mollusca","Bivalvia","Cardiida","Semelidae","Abra","","lioica",""
"156730","Abra lioica","(Dall, 1881)","692523","Puerto Rican Exclusive Economic Zone","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Mollusca","Bivalvia","Cardiida","Semelidae","Abra","","lioica",""
"156730","Abra lioica","(Dall, 1881)","682770","Caribbean Sea","","","Miloslavich, P.; Díaz, J. M.; Klein, E.; Alvarado, J. J.; Díaz, C.; Gobin, J.; Escobar-briones, E.; Cruz-motta, J. J.; Weil, E.; Cortés, J.; Bastidas, A. C.; Robertson, R.; Zapata, F.; Martín, A.; Castillo, J.; Kazandjian, A.; Ortiz, M. (2010). Marine Biodiversity in the Caribbean: Regional Estimates and Distribution Patterns. <i>PLoS ONE</i>. 5(8): e11916.","","","","","Animalia","Mollusca","Bivalvia","Cardiida","Semelidae","Abra","","lioica",""
"156730","Abra lioica","(Dall, 1881)","323394","North West Atlantic","","","North-West Atlantic Ocean species (NWARMS)","","","","","Animalia","Mollusca","Bivalvia","Cardiida","Semelidae","Abra","","lioica",""
"156730","Abra lioica","(Dall, 1881)","668117","Gulf of Mexico","","","Felder, D.L. & D.K. Camp (Eds.). (2009). Gulf of Mexico: origin, waters, and biota. Volume 1, Biodiversity. <em>Texas A&M University Press,.</em> 1393 pp.","","","","","Animalia","Mollusca","Bivalvia","Cardiida","Semelidae","Abra","","lioica",""
"141434","Abra longicallus","(Scacchi, 1835)","673482","Gulf of Mexico","","","Felder, D.L. & D.K. Camp (Eds.). (2009). Gulf of Mexico: origin, waters, and biota. Volume 1, Biodiversity. <em>Texas A&M University Press,.</em> 1393 pp.","","","","","Animalia","Mollusca","Bivalvia","Cardiida","Semelidae","Abra","","longicallus",""
